"","age","year","gender","unhealthy","healthy","CI_low_unhealthy","CI_up_unhealthy","CI_low_healthy","CI_up_healthy"
"49",51,"2014","woman",0.108691227028581,0.891308772971419,0.0735743803509098,0.143808073706251,0.856191926293749,0.92642561964909
"50",52,"2014","woman",0.157218653187366,0.842781346812634,0.102584031288091,0.211853275086641,0.788146724913359,0.897415968711909
"51",53,"2014","woman",0.150001942290402,0.849998057709597,0.107640544437373,0.192363340143432,0.807636659856568,0.892359455562627
"52",54,"2014","woman",0.251983962616128,0.748016037383872,0.0989076196539005,0.405060305578355,0.594939694421645,0.9010923803461
"53",55,"2014","woman",0.165994257171644,0.834005742828355,0.122421691311854,0.209566823031435,0.790433176968565,0.877578308688146
"54",56,"2014","woman",0.180413926168642,0.819586073831358,0.130472238361204,0.23035561397608,0.76964438602392,0.869527761638796
"55",57,"2014","woman",0.169108778158905,0.830891221841095,0.121731113023399,0.21648644329441,0.78351355670559,0.878268886976601
"56",58,"2014","woman",0.228526870666282,0.771473129333718,0.167719285114509,0.289334456218055,0.710665543781945,0.832280714885491
"57",59,"2014","woman",0.145766941048279,0.854233058951721,0.107956277588575,0.183577604507983,0.816422395492017,0.892043722411425
"58",60,"2014","woman",0.17805988009592,0.82194011990408,0.139736583754522,0.216383176437318,0.783616823562682,0.860263416245478
"59",61,"2014","woman",0.215258648065215,0.784741351934785,0.170834708185201,0.259682587945229,0.740317412054771,0.829165291814799
"60",62,"2014","woman",0.224699954015672,0.775300045984328,0.173998195394538,0.275401712636806,0.724598287363194,0.826001804605462
"61",63,"2014","woman",0.181616117508082,0.818383882491919,0.137639295677887,0.225592939338276,0.774407060661724,0.862360704322113
"62",64,"2014","woman",0.235184498996202,0.764815501003798,0.178126547566933,0.29224245042547,0.70775754957453,0.821873452433067
"63",65,"2014","woman",0.24742048662454,0.752579513375459,0.194903075064072,0.299937898185009,0.700062101814991,0.805096924935928
"64",66,"2014","woman",0.201488562289507,0.798511437710493,0.150109250955157,0.252867873623857,0.747132126376143,0.849890749044843
"65",67,"2014","woman",0.259275437694166,0.740724562305834,0.191219369174748,0.327331506213585,0.672668493786415,0.808780630825252
"66",68,"2014","woman",0.367884278155062,0.632115721844938,0.298261341461868,0.437507214848255,0.562492785151745,0.701738658538132
"67",69,"2014","woman",0.267433532505032,0.732566467494968,0.200990910896245,0.333876154113819,0.666123845886181,0.799009089103755
"68",70,"2014","woman",0.287328518399731,0.712671481600269,0.213767924997036,0.360889111802425,0.639110888197575,0.786232075002964
"69",71,"2014","woman",0.306208604940307,0.693791395059693,0.134605383211548,0.477811826669066,0.522188173330934,0.865394616788452
"70",72,"2014","woman",0.310978783521581,0.689021216478419,0.232432034375553,0.38952553266761,0.61047446733239,0.767567965624447
"71",73,"2014","woman",0.36927647868999,0.63072352131001,0.274005521989491,0.46454743539049,0.53545256460951,0.725994478010509
"72",74,"2014","woman",0.37856038464942,0.62143961535058,0.294470841028416,0.462649928270423,0.537350071729577,0.705529158971584
"73",75,"2014","woman",0.325710578050663,0.674289421949337,0.230225432708403,0.421195723392923,0.578804276607077,0.769774567291597
"74",76,"2014","woman",0.340955346599284,0.659044653400716,0.232281717004809,0.449628976193758,0.550371023806242,0.767718282995191
"75",77,"2014","woman",0.359550486659799,0.640449513340201,0.260451688977897,0.458649284341702,0.541350715658299,0.739548311022103
"76",78,"2014","woman",0.463256161787942,0.536743838212058,0.33888299480695,0.587629328768934,0.412370671231066,0.66111700519305
"77",79,"2014","woman",0.239545593276014,0.760454406723986,0.135702369049345,0.343388817502683,0.656611182497317,0.864297630950655
"78",80,"2014","woman",0.430646987460106,0.569353012539894,0.292533881454767,0.568760093465444,0.431239906534556,0.707466118545232
"79",81,"2014","woman",0.403155127080526,0.596844872919474,0.261035778211292,0.545274475949759,0.454725524050241,0.738964221788708
"80",82,"2014","woman",0.346340265899737,0.653659734100263,0.152959485721883,0.53972104607759,0.46027895392241,0.847040514278117
"81",83,"2014","woman",0.432319952471161,0.567680047528839,0.275638741728508,0.589001163213814,0.410998836786186,0.724361258271492
"82",84,"2014","woman",0.485104621041874,0.514895378958126,0.277565918415633,0.692643323668114,0.307356676331886,0.722434081584367
"83",85,"2014","woman",0.471142219059136,0.528857780940864,0.277051353912123,0.665233084206149,0.334766915793851,0.722948646087877
"84",86,"2014","woman",0.459389166312049,0.540610833687951,0.126704719509363,0.792073613114735,0.207926386885265,0.873295280490637
"85",87,"2014","woman",0.619153723118197,0.380846276881803,0.40798407405004,0.830323372186354,0.169676627813646,0.59201592594996
"86",88,"2014","woman",0.724961123964627,0.275038876035373,0.48062594680267,0.969296301126583,0.0307036988734165,0.51937405319733
"87",89,"2014","woman",0.811351565174244,0.188648434825756,0.550507269743539,1.07219586060495,-0.0721958606049488,0.449492730256461
"88",90,"2014","woman",0.602609487947938,0.397390512052062,0.266220265648249,0.938998710247627,0.0610012897523732,0.733779734351751
"89",91,"2014","woman",0.429280734304504,0.570719265695496,0.0484881357473266,0.810073332861682,0.189926667138318,0.951511864252673
"90",92,"2014","woman",0.542483735156123,0.457516264843877,0.0790176228275443,1.0059498474847,-0.00594984748470262,0.920982377172456
"91",93,"2014","woman",0.92737079753163,0.0726292024683699,0.780393338564841,1.07434825649842,-0.0743482564984194,0.219606661435159
"92",94,"2014","woman",0.313380177630621,0.686619822369379,-0.0282538174164159,0.655014172677657,0.344985827322343,1.02825381741642
"93",95,"2014","woman",0,1,0,0,1,1
"94",97,"2014","woman",1,0,1,1,0,0
"95",98,"2014","woman",1,0,1,1,0,0
"96",99,"2014","woman",1,0,1,1,0,0
"97",102,"2014","woman",1,0,1,1,0,0
"98",105,"2014","woman",0.537684540315128,0.462315459684872,-0.151352139206204,1.22672121983646,-0.22672121983646,1.1513521392062
