"","age","year","gender","unhealthy","healthy","CI_low_unhealthy","CI_up_unhealthy","CI_low_healthy","CI_up_healthy"
"17",66,"2014","man",0.184710663253611,0.815289336746389,0.114377235638774,0.255044090868448,0.744955909131552,0.885622764361226
"18",67,"2014","man",0.164255901707868,0.835744098292132,0.0998088065864485,0.228702996829288,0.771297003170712,0.900191193413551
"19",68,"2014","man",0.167468726712742,0.832531273287258,0.105027412783711,0.229910040641773,0.770089959358227,0.894972587216289
"20",69,"2014","man",0.198540047815002,0.801459952184998,0.123296939823435,0.273783155806569,0.72621684419343,0.876703060176565
"21",70,"2014","man",0.169104050081125,0.830895949918875,0.100915910857928,0.237292189304321,0.762707810695679,0.899084089142072
"22",71,"2014","man",0.180308579118345,0.819691420881655,0.105571510301264,0.255045647935426,0.744954352064574,0.894428489698736
"23",72,"2014","man",0.157077762439348,0.842922237560652,0.0886611489068211,0.225494375971875,0.774505624028125,0.911338851093179
"24",73,"2014","man",0.182363209374433,0.817636790625567,0.106340704907319,0.258385713841546,0.741614286158454,0.89365929509268
"25",74,"2014","man",0.185595773244723,0.814404226755277,0.107948456903458,0.263243089585988,0.736756910414012,0.892051543096542
"26",75,"2014","man",0.209966944935613,0.790033055064387,0.124588940250486,0.29534494962074,0.70465505037926,0.875411059749514
"27",76,"2014","man",0.2173851353846,0.7826148646154,0.132124172260618,0.302646098508582,0.697353901491418,0.867875827739382
"28",77,"2014","man",0.279028901251367,0.720971098748633,0.188144940602773,0.369912861899962,0.630087138100038,0.811855059397227
"29",78,"2014","man",0.301712236330388,0.698287763669612,0.201586240592356,0.40183823206842,0.59816176793158,0.798413759407644
"30",79,"2014","man",0.247875356442492,0.752124643557508,0.158630812722454,0.33711990016253,0.66288009983747,0.841369187277546
"31",80,"2014","man",0.20545220069549,0.79454779930451,0.113081362570467,0.297823038820513,0.702176961179487,0.886918637429533
"32",81,"2014","man",0.272332212749807,0.727667787250193,0.159241759262432,0.385422666237182,0.614577333762818,0.840758240737568
"33",82,"2014","man",0.264076395679174,0.735923604320826,0.138519127839112,0.389633663519236,0.610366336480764,0.861480872160888
"34",83,"2014","man",0.213441400577782,0.786558599422218,0.0857655431649904,0.341117257990574,0.658882742009426,0.91423445683501
"35",84,"2014","man",0.280688305457624,0.719311694542376,0.13912393871824,0.422252672197008,0.577747327802992,0.86087606128176
"36",85,"2014","man",0.172970335985809,0.827029664014191,0.0535307861297464,0.292409885841871,0.707590114158129,0.946469213870254
"37",86,"2014","man",0.602408864289993,0.397591135710007,0.41812936788891,0.786688360691075,0.213311639308925,0.58187063211109
"38",87,"2014","man",0.351016388318729,0.648983611681271,0.149735789885207,0.55229698675225,0.44770301324775,0.850264210114793
"39",88,"2014","man",0.315354618142864,0.684645381857136,0.120540746597828,0.510168489687899,0.489831510312101,0.879459253402172
"40",89,"2014","man",0.606822063409741,0.39317793659026,0.381191672757549,0.832452454061932,0.167547545938068,0.618808327242451
"41",90,"2014","man",0.481550755762095,0.518449244237905,0.353070117611226,0.610031393912963,0.389968606087037,0.646929882388774
"42",50,"2014","woman",0.121073488538189,0.878926511461811,-0.0116033559372517,0.25375033301363,0.74624966698637,1.01160335593725
"43",51,"2014","woman",0.0810382628847926,0.918961737115207,0.0213170369780556,0.14075948879153,0.85924051120847,0.978682963021944
"44",52,"2014","woman",0.0775805571670902,0.92241944283291,0.0237124536287122,0.131448660705468,0.868551339294532,0.976287546371288
"45",53,"2014","woman",0.0359237549630384,0.964076245036962,-0.00550649371085838,0.0773540036369351,0.922645996363065,1.00550649371086
"46",54,"2014","woman",0.0824413180482891,0.917558681951711,0.017783108620699,0.147099527475879,0.852900472524121,0.982216891379301
"47",55,"2014","woman",0.141054359258333,0.858945640741667,0.0368109055528557,0.24529781296381,0.75470218703619,0.963189094447144
"48",56,"2014","woman",0.113805454020699,0.886194545979301,0.0378068366073247,0.189804071434074,0.810195928565926,0.962193163392675
"49",57,"2014","woman",0.186432747746408,0.813567252253592,0.0899951197152323,0.282870375777583,0.717129624222417,0.910004880284768
"50",58,"2014","woman",0.141389994121369,0.858610005878631,0.0704217986748403,0.212358189567897,0.787641810432103,0.92957820132516
"51",59,"2014","woman",0.155086444498495,0.844913555501505,0.0991519466981486,0.211020942298842,0.788979057701158,0.900848053301851
"52",60,"2014","woman",0.147487167932097,0.852512832067903,0.0868425053276267,0.208131830536567,0.791868169463433,0.913157494672373
"53",61,"2014","woman",0.144050533082298,0.855949466917702,0.0847406219184006,0.203360444246196,0.796639555753804,0.915259378081599
"54",62,"2014","woman",0.105003981979682,0.894996018020318,0.0565116228355234,0.15349634112384,0.84650365887616,0.943488377164477
