"age","year","gender","healthy","unhealthy","CI_low_healthy","CI_up_healthy","CI_low_unhealthy","CI_up_unhealthy","type"
"65-70","2017","man",0.835324812041778,0.164675187958222,0.821433593816567,0.849216030266989,0.150783969733011,0.178566406183434,"adl"
"70-75","2017","man",0.789704654568722,0.210295345431278,0.771083640880931,0.808325668256513,0.191674331743487,0.228916359119069,"adl"
"75-80","2017","man",0.734478245569895,0.265521754430105,0.707573770034846,0.761382721104943,0.238617278895057,0.292426229965153,"adl"
"80+","2017","man",0.64930534821006,0.35069465178994,0.619870684931155,0.678740011488965,0.321259988511035,0.380129315068845,"adl"
"50-55","2017","woman",0.862645929550917,0.137354070449083,0.851912591328395,0.87337926777344,0.12662073222656,0.148087408671605,"arthritis"
"55-60","2017","woman",0.844150710603192,0.155849289396808,0.832335254398188,0.855966166808197,0.144033833191803,0.167664745601812,"arthritis"
"60-65","2017","woman",0.843318284822272,0.156681715177728,0.831427890628258,0.855208679016286,0.144791320983714,0.168572109371742,"arthritis"
"65-70","2017","woman",0.820741567380025,0.179258432619975,0.806892266632074,0.834590868127976,0.165409131872024,0.193107733367926,"arthritis"
"70-75","2017","woman",0.797310683280646,0.202689316719354,0.779042316621427,0.815579049939866,0.184420950060134,0.220957683378573,"arthritis"
"75-80","2017","woman",0.791295844020105,0.208704155979895,0.767711991800691,0.814879696239519,0.185120303760481,0.232288008199309,"arthritis"
"80+","2017","woman",0.8325913409977,0.1674086590023,0.811419770033374,0.853762911962027,0.146237088037973,0.188580229966626,"arthritis"
"50-55","2017","man",0.923120678583264,0.0768793214167363,0.913672593527475,0.932568763639053,0.0674312363609474,0.0863274064725251,"arthritis"
"55-60","2017","man",0.907967266781099,0.0920327332189007,0.896985130784196,0.918949402778002,0.0810505972219978,0.103014869215804,"arthritis"
"60-65","2017","man",0.894668803088382,0.105331196911618,0.883491285448179,0.905846320728585,0.0941536792714146,0.116508714551821,"arthritis"
"65-70","2017","man",0.865809736565208,0.134190263434792,0.853252279268543,0.878367193861873,0.121632806138127,0.146747720731457,"arthritis"
"70-75","2017","man",0.86430073402274,0.13569926597726,0.848862775706008,0.879738692339472,0.120261307660528,0.151137224293992,"arthritis"
"75-80","2017","man",0.824784587445007,0.175215412554993,0.801037728011101,0.848531446878913,0.151468553121087,0.198962271988899,"arthritis"
"80+","2017","man",0.854647194373259,0.145352805626741,0.832710623519926,0.876583765226592,0.123416234773408,0.167289376480074,"arthritis"
"50-55","2017","woman",0.992100142039667,0.00789985796033324,0.989323428999793,0.994876855079541,0.0051231449204594,0.0106765710002071,"cancer"
"55-60","2017","woman",0.990579469233543,0.00942053076645714,0.987507459393099,0.993651479073987,0.00634852092601282,0.0124925406069015,"cancer"
"60-65","2017","woman",0.992194623952486,0.00780537604751411,0.989528881203863,0.994860366701109,0.0051396332988907,0.0104711187961375,"cancer"
"65-70","2017","woman",0.992148005398287,0.00785199460171341,0.988943821254923,0.99535218954165,0.00464781045835008,0.0110561787450767,"cancer"
"70-75","2017","woman",0.991688483118434,0.00831151688156592,0.987307376963918,0.99606958927295,0.00393041072704957,0.0126926230360823,"cancer"
"75-80","2017","woman",0.98926693817594,0.0107330618240603,0.982796981071061,0.995736895280818,0.00426310471918196,0.0172030189289386,"cancer"
"80+","2017","woman",0.994446497890605,0.00555350210939544,0.990333231506828,0.998559764274381,0.00144023572561859,0.00966676849317229,"cancer"
"50-55","2017","man",0.996058004182429,0.00394199581757139,0.993947711772674,0.998168296592183,0.00183170340781711,0.00605228822732567,"cancer"
"55-60","2017","man",0.994991604193428,0.00500839580657225,0.992390619214589,0.997592589172267,0.00240741082773321,0.00760938078541129,"cancer"
"60-65","2017","man",0.993145983264753,0.00685401673524724,0.990221602997526,0.996070363531979,0.00392963646802083,0.00977839700247364,"cancer"
"65-70","2017","man",0.99437575637237,0.00562424362763037,0.991736911856268,0.997014600888471,0.00298539911152855,0.00826308814373219,"cancer"
"70-75","2017","man",0.996377667017412,0.00362233298258786,0.994017531565436,0.998737802469388,0.00126219753061213,0.00598246843456359,"cancer"
"75-80","2017","man",0.992436407910259,0.00756359208974089,0.987795547876001,0.997077267944517,0.00292273205548306,0.0122044521239987,"cancer"
"80+","2017","man",0.989857058874577,0.0101429411254231,0.98329261022006,0.996421507529094,0.00357849247090608,0.0167073897799402,"cancer"
"50-55","2017","woman",0.898009341406582,0.101990658593418,0.888694735612293,0.907323947200871,0.0926760527991294,0.111305264387707,"diabetes"
"55-60","2017","woman",0.867180273378704,0.132819726621296,0.856353735109046,0.878006811648362,0.121993188351638,0.143646264890954,"diabetes"
"60-65","2017","woman",0.856948396983643,0.143051603016357,0.845739594522143,0.868157199445144,0.131842800554856,0.154260405477857,"diabetes"
"65-70","2017","woman",0.856439258363289,0.143560741636711,0.844024479128574,0.868854037598003,0.131145962401997,0.155975520871426,"diabetes"
"70-75","2017","woman",0.850516565155464,0.149483434844536,0.834894072102673,0.866139058208256,0.133860941791744,0.165105927897327,"diabetes"
"75-80","2017","woman",0.875300291467138,0.124699708532862,0.856748215886457,0.893852367047819,0.106147632952181,0.143251784113543,"diabetes"
"80+","2017","woman",0.898891979834519,0.101108020165481,0.88228337032433,0.915500589344708,0.0844994106552923,0.11771662967567,"diabetes"
"50-55","2017","man",0.890928327862181,0.109071672137819,0.880403543104137,0.901453112620225,0.0985468873797752,0.119596456895863,"diabetes"
"55-60","2017","man",0.882962910721746,0.117037089278253,0.871443063040494,0.894482758402999,0.105517241597001,0.128556936959506,"diabetes"
"60-65","2017","man",0.858299022232619,0.141700977767381,0.846354838018071,0.870243206447168,0.129756793552832,0.153645161981929,"diabetes"
"65-70","2017","man",0.84162077825319,0.15837922174681,0.828632957145679,0.854608599360702,0.145391400639298,0.171367042854321,"diabetes"
"70-75","2017","man",0.833582713400286,0.166417286599714,0.817264730271238,0.849900696529333,0.150099303470667,0.182735269728762,"diabetes"
"75-80","2017","man",0.829465927728792,0.170534072271208,0.807312808520947,0.851619046936636,0.148380953063364,0.192687191479053,"diabetes"
"80+","2017","man",0.879615985807255,0.120384014192745,0.860483868295511,0.898748103318998,0.101251896681002,0.139516131704489,"diabetes"
"50-55","2017","woman",0.981357110178144,0.0186428898218556,0.97725863680615,0.985455583550139,0.0145444164498607,0.0227413631938505,"heart"
"55-60","2017","woman",0.970946651141093,0.029053348858907,0.965630078996301,0.976263223285885,0.0237367767141151,0.0343699210036988,"heart"
"60-65","2017","woman",0.963230445651475,0.0367695543485248,0.957176939663426,0.969283951639524,0.030716048360476,0.0428230603365737,"heart"
"65-70","2017","woman",0.958107379017893,0.0418926209821069,0.951050801804134,0.965163956231652,0.0348360437683481,0.0489491981958658,"heart"
"70-75","2017","woman",0.959502070468792,0.0404979295312075,0.950948547318982,0.968055593618602,0.0319444063813976,0.0490514526810175,"heart"
"75-80","2017","woman",0.94690021952963,0.0530997804703701,0.934347923442228,0.959452515617032,0.0405474843829678,0.0656520765577723,"heart"
"80+","2017","woman",0.958159342572881,0.041840657427119,0.947194463906551,0.969124221239211,0.0308757787607892,0.0528055360934488,"heart"
"50-55","2017","man",0.974985111620695,0.025014888379305,0.969681446269784,0.980288776971606,0.0197112230283936,0.0303185537302165,"heart"
"55-60","2017","man",0.960365980794026,0.0396340192059743,0.953155573764514,0.967576387823538,0.0324236121764625,0.0468444262354862,"heart"
"60-65","2017","man",0.956135319127743,0.0438646808722567,0.94916660842167,0.963104029833816,0.0368959701661837,0.0508333915783298,"heart"
"65-70","2017","man",0.939605129708931,0.0603948702910692,0.931189949473535,0.948020309944327,0.0519796900556734,0.0688100505264651,"heart"
"70-75","2017","man",0.935354912877184,0.0646450871228157,0.924694583294352,0.946015242460017,0.0539847575399834,0.0753054167056481,"heart"
"75-80","2017","man",0.935921125127309,0.0640788748726911,0.921743767398726,0.950098482855892,0.0499015171441082,0.0782562326012739,"heart"
"80+","2017","man",0.943658826391345,0.0563411736086551,0.930657938385314,0.956659714397375,0.0433402856026246,0.0693420616146856,"heart"
"50-55","2017","woman",0.98505709665211,0.0149429033478898,0.98121689833631,0.98889729496791,0.0111027050320897,0.01878310166369,"lung"
"55-60","2017","woman",0.98137094122947,0.0186290587705303,0.976862839693046,0.985879042765893,0.0141209572341066,0.023137160306954,"lung"
"60-65","2017","woman",0.978474357730246,0.0215256422697535,0.97367127296123,0.983277442499263,0.0167225575007372,0.0263287270387697,"lung"
"65-70","2017","woman",0.9760594068941,0.0239405931059004,0.970646534321712,0.981472279466487,0.018527720533513,0.0293534656782879,"lung"
"70-75","2017","woman",0.977389393964139,0.0226106060358615,0.970509099262215,0.984269688666062,0.0157303113339376,0.0294909007377853,"lung"
"75-80","2017","woman",0.969829435666259,0.0301705643337407,0.959830400832541,0.979828470499978,0.0201715295000222,0.0401695991674592,"lung"
"80+","2017","woman",0.967905162449208,0.0320948375507925,0.957625802242172,0.978184522656243,0.0218154773437571,0.0423741977578279,"lung"
"50-55","2017","man",0.980527413963667,0.0194725860363331,0.975526735195879,0.985528092731455,0.0144719072685447,0.0244732648041215,"lung"
"55-60","2017","man",0.972094738337857,0.0279052616621435,0.965797412285264,0.978392064390449,0.0216079356095512,0.0342025877147358,"lung"
"60-65","2017","man",0.972473647304623,0.0275263526953766,0.966507060429212,0.978440234180035,0.021559765819965,0.0334929395707882,"lung"
"65-70","2017","man",0.969898546594168,0.0301014534058322,0.963463267029577,0.976333826158758,0.0236661738412419,0.0365367329704225,"lung"
"70-75","2017","man",0.968348049611699,0.0316519503883015,0.960469457903502,0.976226641319895,0.0237733586801054,0.0395305420964976,"lung"
"75-80","2017","man",0.953382226183244,0.0466177738167557,0.940103916294931,0.966660536071558,0.0333394639284419,0.0598960837050696,"lung"
"80+","2017","man",0.96164672547158,0.0383532745284198,0.949881073842626,0.973412377100535,0.0265876228994653,0.0501189261573744,"lung"
"50-55","2017","woman",0.993207358329842,0.00679264167015757,0.990477430352812,0.995937286306873,0.00406271369312736,0.00952256964718777,"stroke"
"55-60","2017","woman",0.990885148466408,0.00911485153359173,0.987973436157211,0.993796860775605,0.00620313922439473,0.0120265638427887,"stroke"
"60-65","2017","woman",0.982533669941438,0.0174663300585625,0.978102370485614,0.986964969397261,0.0130350306027387,0.0218976295143862,"stroke"
"65-70","2017","woman",0.983297791960856,0.0167022080391444,0.978665924510036,0.987929659411675,0.012070340588325,0.0213340754899638,"stroke"
"70-75","2017","woman",0.964822817618816,0.0351771823811839,0.955954530621935,0.973691104615697,0.0263088953843032,0.0440454693780646,"stroke"
"75-80","2017","woman",0.966631313603398,0.0333686863966022,0.955622522396506,0.977640104810289,0.0223598951897106,0.0443774776034938,"stroke"
"80+","2017","woman",0.970389866527333,0.0296101334726666,0.960674675161289,0.980105057893378,0.019894942106622,0.0393253248387113,"stroke"
"50-55","2017","man",0.981894968454872,0.0181050315451275,0.97724615439234,0.986543782517405,0.0134562174825951,0.02275384560766,"stroke"
"55-60","2017","man",0.979783926223079,0.020216073776921,0.97445034339382,0.985117509052338,0.0148824909476616,0.0255496566061804,"stroke"
"60-65","2017","man",0.975549212185542,0.0244507878144582,0.97007573438729,0.981022689983793,0.0189773100162067,0.0299242656127098,"stroke"
"65-70","2017","man",0.96656470089816,0.0334352991018396,0.960033747429523,0.973095654366798,0.0269043456332022,0.039966252570477,"stroke"
"70-75","2017","man",0.958331224476174,0.0416687755238264,0.949072833174887,0.967589615777461,0.0324103842225394,0.0509271668251134,"stroke"
"75-80","2017","man",0.960389037503888,0.039610962496112,0.948481018869233,0.972297056138543,0.0277029438614572,0.0515189811307669,"stroke"
"80+","2017","man",0.951828907339474,0.0481710926605263,0.938543909995145,0.965113904683802,0.0348860953161982,0.0614560900048545,"stroke"
"50-55","2017","woman",0.75177641717598,0.24822358282402,0.738332304641871,0.765220529710089,0.234779470289911,0.261667695358129,"one or two any condition"
"55-60","2017","woman",0.707917763407278,0.292082236592722,0.693240335974112,0.722595190840444,0.277404809159556,0.306759664025888,"one or two any condition"
"60-65","2017","woman",0.695105852811383,0.304894147188617,0.680192899225053,0.710018806397713,0.289981193602287,0.319807100774947,"one or two any condition"
"65-70","2017","woman",0.669062052409132,0.330937947590868,0.652247643675709,0.685876461142555,0.314123538857445,0.347752356324292,"one or two any condition"
"70-75","2017","woman",0.645562371538673,0.354437628461327,0.623978532375978,0.667146210701369,0.332853789298631,0.376021467624022,"one or two any condition"
"75-80","2017","woman",0.651313544467859,0.348686455532141,0.623813688361801,0.678813400573917,0.321186599426083,0.376186311638199,"one or two any condition"
"80+","2017","woman",0.703554748526637,0.296445251473363,0.677900574019517,0.729208923033756,0.270791076966244,0.322099425980483,"one or two any condition"
"50-55","2017","man",0.787858346354585,0.212141653645415,0.773724704041976,0.801991988667194,0.198008011332806,0.226275295958024,"one or two any condition"
"55-60","2017","man",0.751405840719864,0.248594159280136,0.735462014450608,0.767349666989119,0.232650333010881,0.264537985549392,"one or two any condition"
"60-65","2017","man",0.715869300858304,0.284130699141696,0.699959416550501,0.731779185166108,0.268220814833892,0.300040583449499,"one or two any condition"
"65-70","2017","man",0.669270236681103,0.330729763318897,0.652170323928718,0.686370149433488,0.313629850566512,0.347829676071282,"one or two any condition"
"70-75","2017","man",0.652927618369543,0.347072381630457,0.631605569640331,0.674249667098755,0.325750332901245,0.368394430359669,"one or two any condition"
"75-80","2017","man",0.631722920958445,0.368277079041555,0.602590596316106,0.660855245600783,0.339144754399217,0.397409403683894,"one or two any condition"
"80+","2017","man",0.683290108672038,0.316709891327962,0.654942095612293,0.711638121731782,0.288361878268218,0.345057904387707,"one or two any condition"
